S-LAH55V,1.97E+00,9.91E-03,3.05E-01,3.83E-02,1.39E+00,9.78E+01
S-LAH55VS,1.93E+00,9.61E-03,3.49E-01,3.65E-02,1.42E+00,1.03E+02
S-LAH58,1.79E+00,8.47E-03,6.53E-01,3.13E-02,1.80E+00,1.33E+02
S-LAH59,1.51E+00,7.05E-03,7.02E-01,2.49E-02,1.34E+00,1.00E+02
S-LAH60,1.95E+00,1.06E-02,3.07E-01,4.57E-02,1.57E+00,1.10E+02
S-LAH60V,2.05E+00,1.16E-02,2.08E-01,5.26E-02,1.31E+00,9.94E+01
S-LAH63,1.89E+00,1.02E-02,2.69E-01,4.43E-02,1.46E+00,1.05E+02
S-LAH64,1.83E+00,9.05E-03,2.92E-01,3.31E-02,1.29E+00,8.94E+01
S-LAH65,1.68E+00,7.77E-03,4.94E-01,2.89E-02,1.46E+00,9.93E+01
S-LAH65V,1.81E+00,8.75E-03,3.61E-01,3.18E-02,1.33E+00,9.13E+01
S-LAH65VS,1.76E+00,8.54E-03,4.14E-01,3.02E-02,1.33E+00,9.81E+01
S-LAH66,1.39E+00,6.08E-03,6.80E-01,2.34E-02,1.39E+00,9.58E+01
S-LAH67,3.14E+00,-1.55E-02,2.66E-02,7.78E-04,-1.95E-05,2.47E-06
S-LAH71,1.98E+00,1.19E-02,3.17E-01,5.27E-02,2.44E+00,2.13E+02
S-LAH75,3.40E+00,-1.58E-02,3.68E-02,1.76E-03,-8.40E-05,1.05E-05
S-LAH79,2.33E+00,1.33E-02,5.08E-01,5.28E-02,2.43E+00,1.61E+02
S-LAH88,2.13E+00,1.17E-02,4.05E-01,5.09E-02,1.68E+00,1.07E+02
S-LAH89,1.95E+00,9.77E-03,3.78E-01,3.82E-02,1.48E+00,1.12E+02
S-LAH92,2.10E+00,1.09E-02,3.58E-01,4.43E-02,1.63E+00,1.23E+02
S-LAH93,2.18E+00,1.16E-02,3.26E-01,4.96E-02,1.71E+00,1.29E+02
S-LAH95,2.16E+00,1.23E-02,3.30E-01,5.56E-02,1.72E+00,1.24E+02
S-LAH96,1.85E+00,9.41E-03,1.89E-01,3.80E-02,1.20E+00,1.01E+02
S-LAH97,1.03E+00,1.83E-02,9.89E-01,3.71E-03,1.26E+00,8.79E+01
S-LAL7,9.16E-01,3.96E-03,7.66E-01,1.68E-02,1.28E+00,1.11E+02
S-LAL8,1.31E+00,6.12E-03,5.71E-01,2.13E-02,1.24E+00,9.06E+01
S-LAL9,1.16E+00,1.60E-02,6.45E-01,5.06E-04,1.25E+00,9.38E+01
S-LAL10,1.53E+00,7.77E-03,3.68E-01,2.72E-02,1.12E+00,8.89E+01
S-LAL11,2.70E+00,-1.17E-02,1.59E-02,6.13E-04,-4.67E-05,2.65E-06
S-LAL12,9.92E-01,1.67E-02,7.71E-01,2.37E-03,1.18E+00,1.06E+02
S-LAL13,9.80E-01,3.89E-03,8.33E-01,1.89E-02,1.28E+00,9.89E+01
S-LAL14,1.24E+00,1.54E-02,5.90E-01,-3.08E-04,1.32E+00,9.37E+01
S-LAL18,1.50E+00,1.45E-02,4.30E-01,-3.33E-03,1.35E+00,9.34E+01
S-LAL19,9.74E-01,3.79E-03,9.58E-01,1.78E-02,1.20E+00,8.38E+01
S-LAL20,1.07E+00,5.19E-03,7.59E-01,2.04E-02,1.03E+00,1.21E+02
S-LAL52,2.74E+00,-1.27E-02,1.63E-02,6.14E-04,-4.82E-05,2.89E-06
S-LAL54,1.42E+00,7.27E-03,2.58E-01,2.64E-02,1.07E+00,1.03E+02
S-LAL54Q,9.20E-01,1.61E-02,7.59E-01,2.92E-03,1.07E+00,8.51E+01
S-LAL56,1.54E+00,8.27E-03,2.18E-01,3.29E-02,1.30E+00,1.25E+02
S-LAL58,1.06E+00,1.85E-02,7.45E-01,1.16E-03,1.59E+00,1.57E+02
S-LAL59,1.14E+00,4.93E-03,8.05E-01,2.02E-02,1.29E+00,9.35E+01
S-LAL60,2.92E+00,-1.53E-02,2.01E-02,4.97E-04,-1.53E-05,1.08E-06
S-LAL61,1.11E+00,4.64E-03,8.59E-01,1.93E-02,1.27E+00,8.74E+01
S-LAM2,1.77E+00,9.77E-03,1.96E-01,4.13E-02,1.19E+00,1.10E+02
S-LAM3,1.64E+00,8.68E-03,2.40E-01,3.51E-02,1.22E+00,1.17E+02
S-LAM7,1.71E+00,1.05E-02,2.57E-01,5.03E-02,1.64E+00,1.46E+02
S-LAM51,1.64E+00,9.05E-03,1.88E-01,3.73E-02,1.48E+00,1.38E+02
S-LAM52,1.73E+00,1.01E-02,1.52E-01,4.71E-02,1.46E+00,1.40E+02
S-LAM54,1.84E+00,9.44E-03,1.75E-01,3.95E-02,1.26E+00,8.65E+01
S-LAM55,1.85E+00,1.08E-02,1.65E-01,5.14E-02,1.27E+00,1.10E+02
S-LAM58,1.71E+00,1.01E-02,1.73E-01,4.71E-02,1.65E+00,1.57E+02
S-LAM59,1.63E+00,9.00E-03,1.87E-01,3.68E-02,1.30E+00,1.22E+02
S-LAM60,1.61E+00,7.75E-03,3.66E-01,2.90E-02,1.32E+00,9.31E+01
S-LAM61,1.74E+00,9.80E-03,1.51E-01,4.33E-02,1.12E+00,1.01E+02
S-LAM66,1.92E+00,1.15E-02,2.20E-01,5.48E-02,1.73E+00,1.20E+02
S-LAM73,1.86E+00,1.08E-02,2.55E-01,4.87E-02,1.23E+00,1.17E+02
S-NBH5,1.48E+00,9.56E-03,1.93E-01,4.60E-02,1.51E+00,1.26E+02
S-NBH8,1.61E+00,1.06E-02,2.57E-01,4.87E-02,1.98E+00,1.60E+02
S-NBH51,1.71E+00,1.08E-02,2.56E-01,4.89E-02,1.81E+00,1.36E+02
S-NBH52,1.50E+00,9.99E-03,2.22E-01,4.50E-02,1.84E+00,1.64E+02
S-NBH52V,1.51E+00,9.87E-03,2.12E-01,4.63E-02,1.54E+00,1.27E+02
S-NBH53,1.66E+00,1.14E-02,2.63E-01,5.22E-02,2.10E+00,1.66E+02
S-NBH53V,1.65E+00,1.12E-02,2.67E-01,5.20E-02,2.15E+00,1.67E+02
S-NBH55,1.83E+00,1.22E-02,2.88E-01,5.74E-02,2.15E+00,1.86E+02
S-NBH56,1.85E+00,1.33E-02,4.31E-01,5.86E-02,3.45E+00,2.39E+02
S-NBH57,1.92E+00,1.18E-02,3.72E-01,5.32E-02,2.55E+00,2.05E+02
S-NBM51,1.37E+00,8.72E-03,1.78E-01,4.06E-02,1.31E+00,1.13E+02
S-NPH1,1.75E+00,1.35E-02,3.64E-01,6.68E-02,2.48E+00,1.71E+02
S-NPH1W,1.75E+00,1.35E-02,3.64E-01,6.68E-02,2.48E+00,1.71E+02
S-NPH2,2.04E+00,1.71E-02,4.37E-01,7.49E-02,2.97E+00,1.74E+02
S-NPH3,2.10E+00,1.79E-02,4.89E-01,7.77E-02,2.94E+00,1.61E+02
S-NPH4,1.94E+00,1.53E-02,4.50E-01,6.97E-02,2.72E+00,1.70E+02
S-NPH5,1.89E+00,1.41E-02,3.95E-01,6.63E-02,2.20E+00,1.49E+02
S-NPH53,1.85E+00,1.35E-02,3.96E-01,6.32E-02,2.44E+00,1.71E+02
S-NSL2,9.51E-01,5.13E-03,3.13E-01,2.32E-02,1.71E+00,2.02E+02
S-NSL3,8.83E-01,4.65E-03,3.89E-01,2.01E-02,1.11E+00,1.36E+02
S-NSL5,1.05E+00,5.85E-03,2.40E-01,2.37E-02,1.16E+00,1.31E+02
S-NSL36,1.10E+00,6.67E-03,1.69E-01,3.36E-02,1.21E+00,1.42E+02
S-PHM51,2.58E+00,-1.06E-02,1.39E-02,2.65E-04,-1.97E-06,1.10E-07
S-PHM52,1.10E+00,1.33E-02,4.78E-01,-6.02E-04,1.13E+00,1.31E+02
S-PHM53,1.10E+00,1.23E-02,4.35E-01,-3.73E-04,1.14E+00,1.24E+02
S-TIH1,1.60E+00,1.18E-02,2.43E-01,5.91E-02,1.81E+00,1.61E+02
S-TIH3,1.65E+00,1.22E-02,2.67E-01,5.98E-02,2.20E+00,1.92E+02
S-TIH4,1.67E+00,1.22E-02,2.94E-01,5.98E-02,2.49E+00,2.15E+02
S-TIH6,1.77E+00,1.31E-02,3.46E-01,6.14E-02,2.41E+00,2.01E+02
S-TIH10,1.62E+00,1.20E-02,2.62E-01,5.97E-02,2.09E+00,1.82E+02
S-TIH11,1.73E+00,1.29E-02,3.25E-01,6.18E-02,2.66E+00,2.22E+02
S-TIH13,1.62E+00,1.18E-02,2.94E-01,5.90E-02,1.99E+00,1.72E+02
S-TIH14,1.69E+00,1.28E-02,2.90E-01,6.18E-02,2.38E+00,2.01E+02
S-TIH18,1.60E+00,1.16E-02,2.60E-01,5.85E-02,2.12E+00,1.87E+02
S-TIH20,1.59E+00,1.19E-02,2.19E-01,5.93E-02,1.60E+00,1.44E+02
S-TIH23,1.74E+00,1.29E-02,3.14E-01,6.12E-02,2.31E+00,1.97E+02
S-TIH53,1.88E+00,1.44E-02,3.70E-01,6.39E-02,2.34E+00,1.83E+02
S-TIH53W,1.88E+00,1.44E-02,3.70E-01,6.39E-02,2.34E+00,1.83E+02
S-TIH57,2.21E+00,1.42E-02,4.50E-01,6.39E-02,2.48E+00,1.62E+02
S-TIL1,1.25E+00,8.84E-03,9.98E-02,4.83E-02,1.21E+00,1.37E+02
S-TIL2,1.23E+00,8.70E-03,9.60E-02,4.66E-02,1.21E+00,1.38E+02
S-TIL6,1.18E+00,7.71E-03,1.28E-01,4.11E-02,1.35E+00,1.55E+02
S-TIL25,1.32E+00,9.52E-03,1.24E-01,5.16E-02,1.44E+00,1.49E+02
S-TIL26,1.31E+00,9.69E-03,9.42E-02,5.28E-02,1.23E+00,1.33E+02
S-TIL27,1.31E+00,9.50E-03,1.12E-01,5.24E-02,1.41E+00,1.48E+02
S-TIM1,1.45E+00,1.12E-02,1.23E-01,5.96E-02,1.38E+00,1.38E+02
S-TIM2,1.42E+00,1.07E-02,1.34E-01,5.73E-02,1.45E+00,1.45E+02
S-TIM3,1.41E+00,1.06E-02,1.28E-01,5.68E-02,1.52E+00,1.52E+02
S-TIM5,1.39E+00,1.04E-02,1.22E-01,5.57E-02,1.41E+00,1.45E+02
S-TIM6,1.41E+00,9.95E-03,1.91E-01,5.28E-02,1.69E+00,1.69E+02
S-TIM8,1.37E+00,1.03E-02,1.13E-01,5.50E-02,1.40E+00,1.48E+02
S-TIM22,1.44E+00,1.04E-02,1.94E-01,5.50E-02,1.74E+00,1.70E+02
S-TIM25,1.51E+00,1.10E-02,2.05E-01,5.75E-02,1.92E+00,1.78E+02
S-TIM27,1.42E+00,1.01E-02,1.97E-01,5.38E-02,1.68E+00,1.65E+02
S-TIM28,1.54E+00,1.14E-02,2.17E-01,5.79E-02,1.82E+00,1.68E+02
S-TIM35,1.56E+00,1.15E-02,2.31E-01,5.86E-02,1.84E+00,1.63E+02
S-TIM39,1.47E+00,1.03E-02,2.25E-01,5.41E-02,2.45E+00,2.37E+02
S-YGH51,1.08E+00,1.81E-02,9.34E-01,3.04E-03,1.32E+00,9.10E+01
S-YGH52,3.12E+00,-1.56E-02,2.38E-02,7.26E-04,-3.06E-05,2.09E-06
SSL2,2.30E+00,-9.88E-03,1.39E-02,1.63E-04,1.44E-05,-9.33E-08
SSL5,2.28E+00,-1.07E-02,1.20E-02,5.81E-04,-4.62E-05,2.96E-06
TIH6,3.12E+00,-1.28E-02,4.24E-02,2.55E-03,-1.19E-04,2.34E-05
TIH11,3.05E+00,-1.33E-02,3.93E-02,2.82E-03,-1.77E-04,2.65E-05
TIH14,2.98E+00,-1.31E-02,3.67E-02,2.55E-03,-1.56E-04,2.36E-05
TIH23,3.06E+00,-1.33E-02,3.82E-02,2.87E-03,-1.94E-04,2.63E-05
TIH53,3.25E+00,-1.45E-02,4.65E-02,3.62E-03,-2.42E-04,3.59E-05
TIM11,2.56E+00,-1.20E-02,2.08E-02,1.43E-03,-1.10E-04,1.15E-05
TPH55,2.96E+00,-1.39E-02,3.73E-02,2.91E-03,-2.01E-04,2.95E-05
YGH51,3.02E+00,-1.54E-02,2.18E-02,5.40E-04,-1.38E-05,9.99E-07
YGH52,3.12E+00,-1.56E-02,2.38E-02,7.26E-04,-3.06E-05,2.09E-06

